ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,price,size,channel_id,order_id,flags,ts_in_delta,sequence,symbol
2025-09-24T19:45:16.685815017Z,2025-09-24T19:45:16.685669579Z,160,1,432669,A,B,64.770000000,1,26,8058566384269,128,17310,94419615,CLX5
2025-09-24T19:45:16.885360493Z,2025-09-24T19:45:16.885255485Z,160,1,432669,A,B,64.160000000,2,26,8058566384286,128,18572,94419640,CLX5
2025-09-24T19:45:16.992034458Z,2025-09-24T19:45:16.991933985Z,160,1,432669,C,B,64.160000000,2,26,8058566384286,128,17860,94419738,CLX5
2025-09-24T19:45:18.879851447Z,2025-09-24T19:45:18.879696783Z,160,1,432669,C,B,64.750000000,1,26,8058566378200,128,20121,94419863,CLX5
2025-09-24T19:45:19.618499580Z,2025-09-24T19:45:19.618332289Z,160,1,432669,A,B,64.810000000,1,26,8058566384370,128,23401,94419867,CLX5
2025-09-24T19:45:20.425992983Z,2025-09-24T19:45:20.425853053Z,160,1,432669,C,A,64.830000000,2,26,8058566383729,128,18860,94419896,CLX5
2025-09-24T19:45:20.459793844Z,2025-09-24T19:45:20.459651703Z,160,1,432669,A,A,64.830000000,2,26,8058566384417,128,14730,94420007,CLX5
2025-09-24T19:45:21.380673587Z,2025-09-24T19:45:21.380519343Z,160,1,432669,A,B,64.810000000,3,26,8058566384486,128,20708,94420321,CLX5
2025-09-24T19:45:21.380875584Z,2025-09-24T19:45:21.380684551Z,160,1,432669,C,A,64.830000000,2,26,8058566384417,128,14832,94420324,CLX5
2025-09-24T19:45:21.381108775Z,2025-09-24T19:45:21.380881535Z,160,1,432669,A,B,64.820000000,3,26,8058566384488,128,17307,94420327,CLX5
2025-09-24T19:45:21.381289621Z,2025-09-24T19:45:21.381118797Z,160,1,432669,A,B,64.820000000,1,26,8058566384490,128,13215,94420334,CLX5
2025-09-24T19:45:21.381632232Z,2025-09-24T19:45:21.381254461Z,160,1,432669,A,B,64.820000000,1,26,8058566384496,128,14312,94420349,CLX5
2025-09-24T19:45:21.381731106Z,2025-09-24T19:45:21.381350263Z,160,1,432669,M,B,64.810000000,3,26,8058566373409,128,14688,94420355,CLX5
2025-09-24T19:45:21.381912207Z,2025-09-24T19:45:21.381645431Z,160,1,432669,C,A,64.830000000,1,26,8058566382840,128,18300,94420361,CLX5
2025-09-24T19:45:21.381993480Z,2025-09-24T19:45:21.381715335Z,160,1,432669,A,B,64.820000000,1,26,8058566384499,128,17288,94420365,CLX5
2025-09-24T19:45:21.484238211Z,2025-09-24T19:45:21.484043651Z,160,1,432669,A,B,64.820000000,3,26,8058566384514,128,16335,94420416,CLX5
2025-09-24T19:45:21.486805162Z,2025-09-24T19:45:21.486628355Z,160,1,432669,A,B,64.820000000,1,26,8058566384532,128,15835,94420493,CLX5
2025-09-24T19:45:21.487017910Z,2025-09-24T19:45:21.486816757Z,160,1,432669,C,B,64.820000000,1,26,8058566384532,128,15486,94420501,CLX5
2025-09-24T19:45:21.622666692Z,2025-09-24T19:45:21.622520151Z,160,1,432669,A,B,64.820000000,1,26,8058566384552,128,19098,94420533,CLX5
2025-09-24T19:45:21.622841003Z,2025-09-24T19:45:21.622679081Z,160,1,432669,C,B,64.820000000,1,26,8058566384552,128,14387,94420539,CLX5
2025-09-24T19:45:21.622880184Z,2025-09-24T19:45:21.622679543Z,160,1,432669,C,A,64.830000000,1,26,8058566382250,128,15478,94420540,CLX5
2025-09-24T19:45:21.623546550Z,2025-09-24T19:45:21.623287235Z,160,1,432669,A,B,64.820000000,1,26,8058566384561,128,15763,94420571,CLX5
2025-09-24T19:45:21.623717529Z,2025-09-24T19:45:21.623314863Z,160,1,432669,A,B,64.820000000,1,26,8058566384564,128,18654,94420578,CLX5
2025-09-24T19:45:21.624324663Z,2025-09-24T19:45:21.623556137Z,160,1,432669,A,B,64.820000000,1,26,8058566384576,128,14400,94420604,CLX5
2025-09-24T19:45:21.625579041Z,2025-09-24T19:45:21.624182899Z,160,1,432669,C,A,64.830000000,1,26,8058566365450,128,18239,94420663,CLX5
2025-09-24T19:45:21.625961277Z,2025-09-24T19:45:21.624510719Z,160,1,432669,C,B,64.820000000,1,26,8058566384576,128,15624,94420676,CLX5
2025-09-24T19:45:21.626482591Z,2025-09-24T19:45:21.624940473Z,160,1,432669,A,B,64.820000000,1,26,8058566384598,128,18367,94420695,CLX5
2025-09-24T19:45:21.626513425Z,2025-09-24T19:45:21.624954643Z,160,1,432669,C,B,64.820000000,1,26,8058566384598,128,15362,94420696,CLX5
2025-09-24T19:45:21.626643962Z,2025-09-24T19:45:21.625166275Z,160,1,432669,A,B,64.820000000,1,26,8058566384599,128,15264,94420702,CLX5
2025-09-24T19:45:21.632099940Z,2025-09-24T19:45:21.631965769Z,160,1,432669,C,B,64.760000000,2,26,8058566378804,128,17900,94420724,CLX5
2025-09-24T19:45:21.635634904Z,2025-09-24T19:45:21.635501639Z,160,1,432669,C,B,64.820000000,1,26,8058566384564,128,19134,94420726,CLX5
2025-09-24T19:45:21.635663856Z,2025-09-24T19:45:21.635502559Z,160,1,432669,C,B,64.820000000,1,26,8058566384599,128,15406,94420727,CLX5
2025-09-24T19:45:21.641176478Z,2025-09-24T19:45:21.641034547Z,160,1,432669,C,B,64.820000000,3,26,8058566384514,128,18806,94420776,CLX5
2025-09-24T19:45:21.641363415Z,2025-09-24T19:45:21.641190099Z,160,1,432669,A,A,64.830000000,1,26,8058566384612,128,15493,94420779,CLX5
2025-09-24T19:45:21.856210216Z,2025-09-24T19:45:21.856051081Z,160,1,432669,A,B,64.820000000,6,26,8058566384655,128,19497,94420872,CLX5
2025-09-24T19:45:21.856459673Z,2025-09-24T19:45:21.856223491Z,160,1,432669,C,A,64.830000000,1,26,8058566384612,128,16074,94420877,CLX5
2025-09-24T19:45:21.864325115Z,2025-09-24T19:45:21.864189045Z,160,1,432669,A,B,64.820000000,3,26,8058566384664,128,19027,94420907,CLX5
2025-09-24T19:45:23.902690821Z,2025-09-24T19:45:23.901429433Z,160,1,432669,C,A,64.830000000,2,26,8058566382713,128,15044,94421249,CLX5
2025-09-24T19:45:23.903402028Z,2025-09-24T19:45:23.901883743Z,160,1,432669,A,B,64.820000000,1,26,8058566384807,128,15859,94421286,CLX5
2025-09-24T19:45:23.903701771Z,2025-09-24T19:45:23.902003449Z,160,1,432669,C,B,64.820000000,1,26,8058566384807,128,15467,94421299,CLX5
2025-09-24T19:45:23.903890765Z,2025-09-24T19:45:23.902170751Z,160,1,432669,A,B,64.820000000,1,26,8058566384815,128,18642,94421309,CLX5
2025-09-24T19:45:23.903899413Z,2025-09-24T19:45:23.902175781Z,160,1,432669,C,A,64.860000000,2,26,8058566383122,128,14576,94421310,CLX5
2025-09-24T19:45:23.904039611Z,2025-09-24T19:45:23.902177337Z,160,1,432669,C,A,64.830000000,1,26,8058566382305,128,15759,94421314,CLX5
2025-09-24T19:45:23.904655906Z,2025-09-24T19:45:23.902494449Z,160,1,432669,A,B,64.820000000,1,26,8058566384825,128,18995,94421340,CLX5
2025-09-24T19:45:23.904772682Z,2025-09-24T19:45:23.902725895Z,160,1,432669,C,A,64.830000000,3,26,8058566365804,128,15751,94421345,CLX5
2025-09-24T19:45:23.905016901Z,2025-09-24T19:45:23.902904775Z,160,1,432669,C,B,64.820000000,1,26,8058566384825,128,15273,94421357,CLX5
2025-09-24T19:45:23.905733684Z,2025-09-24T19:45:23.903716705Z,160,1,432669,A,A,64.830000000,2,26,8058566384843,128,15147,94421400,CLX5
2025-09-24T19:45:23.905881793Z,2025-09-24T19:45:23.904054379Z,160,1,432669,C,A,64.830000000,1,26,8058566367102,128,19450,94421407,CLX5
2025-09-24T19:45:23.906082345Z,2025-09-24T19:45:23.904789343Z,160,1,432669,A,B,64.820000000,1,26,8058566384848,128,17157,94421423,CLX5
2025-09-24T19:45:23.906744150Z,2025-09-24T19:45:23.906104945Z,160,1,432669,A,A,64.830000000,2,26,8058566384860,128,14574,94421468,CLX5
2025-09-24T19:45:23.906818934Z,2025-09-24T19:45:23.906186293Z,160,1,432669,A,A,64.830000000,1,26,8058566384861,128,15776,94421471,CLX5
2025-09-24T19:45:23.906967688Z,2025-09-24T19:45:23.906836587Z,160,1,432669,C,B,64.820000000,1,26,8058566384815,128,15509,94421478,CLX5
2025-09-24T19:45:23.907145463Z,2025-09-24T19:45:23.906981271Z,160,1,432669,A,A,64.830000000,1,26,8058566384866,128,15716,94421483,CLX5
2025-09-24T19:45:23.908085407Z,2025-09-24T19:45:23.907956895Z,160,1,432669,C,B,64.820000000,1,26,8058566384848,128,17618,94421512,CLX5
2025-09-24T19:45:23.922769579Z,2025-09-24T19:45:23.922629043Z,160,1,432669,A,A,64.830000000,1,26,8058566384887,128,17577,94421560,CLX5
2025-09-24T19:45:23.932078456Z,2025-09-24T19:45:23.931942705Z,160,1,432669,A,A,64.860000000,2,26,8058566384898,128,18660,94421597,CLX5
2025-09-24T19:45:24.032367352Z,2025-09-24T19:45:24.032228287Z,160,1,432669,A,B,64.780000000,2,26,8058566384969,128,17774,94421778,CLX5
2025-09-24T19:45:24.469334691Z,2025-09-24T19:45:24.469187695Z,160,1,432669,C,B,64.820000000,3,26,8058566384664,128,15362,94421887,CLX5
2025-09-24T19:45:25.232594007Z,2025-09-24T19:45:25.232447495Z,160,1,432669,C,B,64.780000000,2,26,8058566384969,128,19028,94421937,CLX5
2025-09-24T19:45:25.233159386Z,2025-09-24T19:45:25.232885927Z,160,1,432669,C,B,64.820000000,1,26,8058566384561,128,15737,94421950,CLX5
2025-09-24T19:45:25.233232680Z,2025-09-24T19:45:25.232920639Z,160,1,432669,C,B,64.820000000,1,26,8058566384499,128,27229,94421952,CLX5
2025-09-24T19:45:26.522167615Z,2025-09-24T19:45:26.521937503Z,160,1,432669,A,B,64.820000000,1,26,8058566385073,128,15072,94422014,CLX5
2025-09-24T19:45:26.522242929Z,2025-09-24T19:45:26.521959177Z,160,1,432669,A,B,64.820000000,3,26,8058566385074,128,18145,94422017,CLX5
2025-09-24T19:45:26.522311646Z,2025-09-24T19:45:26.522035499Z,160,1,432669,A,B,64.820000000,1,26,8058566385076,128,15000,94422019,CLX5
2025-09-24T19:45:26.522525216Z,2025-09-24T19:45:26.522046239Z,160,1,432669,A,B,64.820000000,1,26,8058566385080,128,16001,94422030,CLX5
2025-09-24T19:45:26.522909011Z,2025-09-24T19:45:26.522093975Z,160,1,432669,C,A,64.830000000,1,26,8058566384887,128,15532,94422051,CLX5
2025-09-24T19:45:26.523110969Z,2025-09-24T19:45:26.522133699Z,160,1,432669,A,B,64.820000000,1,26,8058566385092,128,15553,94422057,CLX5
2025-09-24T19:45:26.523254992Z,2025-09-24T19:45:26.522258647Z,160,1,432669,A,B,64.820000000,1,26,8058566385095,128,15185,94422066,CLX5
2025-09-24T19:45:26.523290218Z,2025-09-24T19:45:26.522321045Z,160,1,432669,C,B,64.820000000,1,26,8058566385092,128,16940,94422067,CLX5
2025-09-24T19:45:26.523621117Z,2025-09-24T19:45:26.522349689Z,160,1,432669,C,B,64.820000000,1,26,8058566385073,128,18426,94422082,CLX5
2025-09-24T19:45:26.523743377Z,2025-09-24T19:45:26.522407171Z,160,1,432669,C,B,64.820000000,1,26,8058566385080,128,17874,94422085,CLX5
2025-09-24T19:45:26.523858194Z,2025-09-24T19:45:26.522423569Z,160,1,432669,A,A,64.830000000,1,26,8058566385101,128,19363,94422092,CLX5
2025-09-24T19:45:26.524138115Z,2025-09-24T19:45:26.522558577Z,160,1,432669,C,A,64.830000000,1,26,8058566385101,128,15361,94422104,CLX5
2025-09-24T19:45:26.525060527Z,2025-09-24T19:45:26.523261669Z,160,1,432669,C,A,64.860000000,1,26,8058566383160,128,16821,94422161,CLX5
2025-09-24T19:45:26.525102749Z,2025-09-24T19:45:26.523267313Z,160,1,432669,C,A,64.830000000,1,26,8058566384866,128,15836,94422163,CLX5
2025-09-24T19:45:26.525140963Z,2025-09-24T19:45:26.523269521Z,160,1,432669,C,B,64.820000000,1,26,8058566385095,128,14770,94422164,CLX5
2025-09-24T19:45:26.525376174Z,2025-09-24T19:45:26.523467963Z,160,1,432669,A,A,64.830000000,1,26,8058566385115,128,15752,94422173,CLX5
2025-09-24T19:45:26.525489263Z,2025-09-24T19:45:26.523558795Z,160,1,432669,C,B,64.820000000,1,26,8058566385076,128,15809,94422177,CLX5
2025-09-24T19:45:26.525734120Z,2025-09-24T19:45:26.524147689Z,160,1,432669,C,A,64.830000000,1,26,8058566385115,128,15823,94422186,CLX5
2025-09-24T19:45:26.526787492Z,2025-09-24T19:45:26.526189115Z,160,1,432669,A,B,64.820000000,1,26,8058566385136,128,18496,94422246,CLX5
2025-09-24T19:45:26.527186386Z,2025-09-24T19:45:26.526917341Z,160,1,432669,A,B,64.820000000,1,26,8058566385139,128,14726,94422269,CLX5
2025-09-24T19:45:26.537334252Z,2025-09-24T19:45:26.537193361Z,160,1,432669,A,A,64.830000000,1,26,8058566385140,128,18861,94422291,CLX5
2025-09-24T19:45:26.537507603Z,2025-09-24T19:45:26.537347051Z,160,1,432669,A,A,64.830000000,1,26,8058566385141,128,14223,94422294,CLX5
2025-09-24T19:45:27.052796518Z,2025-09-24T19:45:27.052646971Z,160,1,432669,C,A,64.830000000,1,26,8058566385141,128,18576,94422471,CLX5
2025-09-24T19:45:30.499701959Z,2025-09-24T19:45:30.499546303Z,160,1,432669,C,B,64.800000000,1,26,8058566384076,128,19476,94422644,CLX5
2025-09-24T19:45:30.512801992Z,2025-09-24T19:45:30.512653621Z,160,1,432669,A,A,64.830000000,1,26,8058566385283,128,19475,94422646,CLX5
2025-09-24T19:45:31.073216255Z,2025-09-24T19:45:31.073054655Z,160,1,432669,C,B,64.820000000,3,26,8058566385074,128,22770,94422651,CLX5
2025-09-24T19:45:32.042319738Z,2025-09-24T19:45:32.042176367Z,160,1,432669,A,B,64.820000000,3,26,8058566385289,128,19167,94422658,CLX5
2025-09-24T19:45:32.042468614Z,2025-09-24T19:45:32.042332361Z,160,1,432669,C,A,64.830000000,1,26,8058566385283,128,20633,94422663,CLX5
2025-09-24T19:45:32.464792544Z,2025-09-24T19:45:32.464660423Z,160,1,432669,C,B,64.780000000,1,26,8058566373672,128,17656,94422692,CLX5
2025-09-24T19:45:34.122171731Z,2025-09-24T19:45:34.121997399Z,160,1,432669,A,B,64.820000000,1,26,8058566385297,128,25255,94422757,CLX5
2025-09-24T19:45:38.674639456Z,2025-09-24T19:45:38.674491649Z,160,1,432669,C,B,64.820000000,3,26,8058566385289,128,20152,94422794,CLX5
2025-09-24T19:45:38.674790621Z,2025-09-24T19:45:38.674652441Z,160,1,432669,A,A,64.830000000,1,26,8058566385312,128,19174,94422795,CLX5
2025-09-24T19:45:39.678448745Z,2025-09-24T19:45:39.678324573Z,160,1,432669,A,B,64.360000000,5,26,8058566385321,128,19829,94422823,CLX5
2025-09-24T19:45:43.457674682Z,2025-09-24T19:45:43.457503715Z,160,1,432669,A,B,64.820000000,1,26,8058566385357,128,18826,94422902,CLX5
2025-09-24T19:45:43.457819342Z,2025-09-24T19:45:43.457687987Z,160,1,432669,C,A,64.830000000,1,26,8058566385312,128,18758,94422903,CLX5
2025-09-24T19:45:44.122511380Z,2025-09-24T19:45:44.122359087Z,160,1,432669,M,B,64.810000000,1,26,8058566379297,128,18858,94422909,CLX5
2025-09-24T19:45:44.373703464Z,2025-09-24T19:45:44.373540511Z,160,1,432669,A,A,64.830000000,1,26,8058566385362,128,19536,94422913,CLX5
2025-09-24T19:45:44.373859306Z,2025-09-24T19:45:44.373716623Z,160,1,432669,A,A,64.830000000,1,26,8058566385363,128,16160,94422915,CLX5
2025-09-24T19:45:44.851807470Z,2025-09-24T19:45:44.851685367Z,160,1,432669,M,B,64.720000000,1,26,8058566360017,128,22200,94422993,CLX5
2025-09-24T19:45:45.001494007Z,2025-09-24T19:45:45.000167737Z,160,1,432669,C,B,64.770000000,1,26,8058566376562,128,20224,94423058,CLX5
2025-09-24T19:45:45.001684008Z,2025-09-24T19:45:45.000247741Z,160,1,432669,C,B,64.770000000,1,26,8058566376645,128,17567,94423065,CLX5
2025-09-24T19:45:45.001713636Z,2025-09-24T19:45:45.000251023Z,160,1,432669,C,B,64.800000000,1,26,8058566377365,128,18457,94423066,CLX5
2025-09-24T19:45:45.001742012Z,2025-09-24T19:45:45.000255575Z,160,1,432669,C,B,64.800000000,1,26,8058566377367,128,18875,94423067,CLX5
2025-09-24T19:45:45.001771939Z,2025-09-24T19:45:45.000258051Z,160,1,432669,C,B,64.800000000,1,26,8058566377375,128,22438,94423068,CLX5
2025-09-24T19:45:45.001798434Z,2025-09-24T19:45:45.000260221Z,160,1,432669,C,B,64.790000000,1,26,8058566373663,128,21844,94423069,CLX5
2025-09-24T19:45:45.001821135Z,2025-09-24T19:45:45.000263677Z,160,1,432669,C,B,64.790000000,1,26,8058566373664,128,17948,94423070,CLX5
2025-09-24T19:45:45.001847530Z,2025-09-24T19:45:45.000269531Z,160,1,432669,C,B,64.770000000,1,26,8058566374406,128,18204,94423071,CLX5
2025-09-24T19:45:48.160760607Z,2025-09-24T19:45:48.160526919Z,160,1,432669,C,B,64.820000000,1,26,8058566385139,128,16870,94423235,CLX5
2025-09-24T19:45:49.266531423Z,2025-09-24T19:45:49.266389043Z,160,1,432669,A,A,64.830000000,2,26,8058566385448,128,14972,94423381,CLX5
2025-09-24T19:45:50.197813470Z,2025-09-24T19:45:50.197609105Z,160,1,432669,C,A,64.830000000,2,26,8058566385448,128,19284,94423411,CLX5
2025-09-24T19:45:50.197989401Z,2025-09-24T19:45:50.197664149Z,160,1,432669,T,A,64.820000000,1,26,8058566385458,0,20986,94423413,CLX5
2025-09-24T19:45:50.197989401Z,2025-09-24T19:45:50.197664149Z,160,1,432669,F,B,64.820000000,1,26,8058566384488,0,20986,94423413,CLX5
2025-09-24T19:45:50.198008523Z,2025-09-24T19:45:50.197664149Z,160,1,432669,M,B,64.820000000,2,26,8058566384488,128,19722,94423414,CLX5
2025-09-24T19:45:50.198439134Z,2025-09-24T19:45:50.198007563Z,160,1,432669,A,A,64.830000000,2,26,8058566385463,128,17911,94423429,CLX5
2025-09-24T19:45:50.198845116Z,2025-09-24T19:45:50.198632251Z,160,1,432669,A,B,64.820000000,1,26,8058566385468,128,19135,94423442,CLX5
2025-09-24T19:45:50.198874567Z,2025-09-24T19:45:50.198633533Z,160,1,432669,A,B,64.820000000,1,26,8058566385469,128,15520,94423443,CLX5
2025-09-24T19:45:50.198951832Z,2025-09-24T19:45:50.198647451Z,160,1,432669,C,A,64.830000000,2,26,8058566385463,128,19293,94423447,CLX5
2025-09-24T19:45:50.205727916Z,2025-09-24T19:45:50.205587369Z,160,1,432669,A,B,64.820000000,1,26,8058566385475,128,18487,94423467,CLX5
2025-09-24T19:45:50.205758688Z,2025-09-24T19:45:50.205588447Z,160,1,432669,A,B,64.820000000,1,26,8058566385476,128,15053,94423468,CLX5
2025-09-24T19:45:50.205872331Z,2025-09-24T19:45:50.205741291Z,160,1,432669,C,A,64.830000000,1,26,8058566385363,128,19073,94423470,CLX5
2025-09-24T19:45:50.205932378Z,2025-09-24T19:45:50.205763485Z,160,1,432669,C,B,64.820000000,1,26,8058566385476,128,15031,94423472,CLX5
2025-09-24T19:45:50.285720373Z,2025-09-24T19:45:50.285580083Z,160,1,432669,C,B,64.820000000,1,26,8058566385469,128,19267,94423476,CLX5
2025-09-24T19:45:50.285882819Z,2025-09-24T19:45:50.285732869Z,160,1,432669,A,A,64.830000000,1,26,8058566385479,128,15344,94423478,CLX5
2025-09-24T19:45:50.286437663Z,2025-09-24T19:45:50.286311745Z,160,1,432669,C,B,64.820000000,1,26,8058566385468,128,18819,94423480,CLX5
2025-09-24T19:45:50.713452519Z,2025-09-24T19:45:50.713324251Z,160,1,432669,A,B,64.820000000,1,26,8058566385486,128,18093,94423504,CLX5
2025-09-24T19:45:50.713585169Z,2025-09-24T19:45:50.713458203Z,160,1,432669,A,B,64.820000000,1,26,8058566385487,128,19551,94423505,CLX5
2025-09-24T19:45:50.732808536Z,2025-09-24T19:45:50.732673137Z,160,1,432669,C,A,64.830000000,1,26,8058566385479,128,18885,94423508,CLX5
2025-09-24T19:45:50.751816162Z,2025-09-24T19:45:50.751679051Z,160,1,432669,C,B,64.820000000,1,26,8058566385486,128,19279,94423511,CLX5
2025-09-24T19:45:50.751943328Z,2025-09-24T19:45:50.751821565Z,160,1,432669,C,B,64.820000000,1,26,8058566385487,128,18948,94423512,CLX5
2025-09-24T19:45:50.772803925Z,2025-09-24T19:45:50.772668467Z,160,1,432669,A,A,64.830000000,1,26,8058566385492,128,18917,94423514,CLX5
2025-09-24T19:45:52.912572233Z,2025-09-24T19:45:52.912333563Z,160,1,432669,C,B,64.820000000,1,26,8058566385475,128,15525,94423616,CLX5
2025-09-24T19:45:52.912610024Z,2025-09-24T19:45:52.912342721Z,160,1,432669,A,A,64.830000000,2,26,8058566385529,128,15845,94423617,CLX5
2025-09-24T19:45:54.218952020Z,2025-09-24T19:45:54.218591003Z,160,1,432669,T,B,64.830000000,2,26,8058566385540,0,19568,94423670,CLX5
2025-09-24T19:45:54.218952020Z,2025-09-24T19:45:54.218591003Z,160,1,432669,F,A,64.830000000,1,26,8058566365417,0,19568,94423670,CLX5
2025-09-24T19:45:54.218952020Z,2025-09-24T19:45:54.218591003Z,160,1,432669,F,A,64.830000000,1,26,8058566365429,0,19568,94423670,CLX5
2025-09-24T19:45:54.218964300Z,2025-09-24T19:45:54.218591003Z,160,1,432669,C,A,64.830000000,1,26,8058566365417,0,15786,94423671,CLX5
2025-09-24T19:45:54.218964300Z,2025-09-24T19:45:54.218591003Z,160,1,432669,M,A,64.830000000,2,26,8058566365429,128,15786,94423671,CLX5
2025-09-24T19:45:54.219058598Z,2025-09-24T19:45:54.218920267Z,160,1,432669,A,B,64.820000000,1,26,8058566385541,128,17763,94423672,CLX5
2025-09-24T19:45:54.219092349Z,2025-09-24T19:45:54.218925835Z,160,1,432669,A,B,64.820000000,1,26,8058566385542,128,16016,94423673,CLX5
2025-09-24T19:45:54.219154055Z,2025-09-24T19:45:54.218952483Z,160,1,432669,A,B,64.820000000,1,26,8058566385543,128,19682,94423675,CLX5
2025-09-24T19:45:54.219183514Z,2025-09-24T19:45:54.218964599Z,160,1,432669,C,A,64.830000000,1,26,8058566385492,128,15251,94423676,CLX5
2025-09-24T19:45:54.240985230Z,2025-09-24T19:45:54.240859409Z,160,1,432669,C,B,64.820000000,1,26,8058566385542,128,18505,94423689,CLX5
2025-09-24T19:45:54.241779461Z,2025-09-24T19:45:54.241648379Z,160,1,432669,A,A,64.830000000,1,26,8058566385548,128,17835,94423692,CLX5
2025-09-24T19:45:54.242080186Z,2025-09-24T19:45:54.241806907Z,160,1,432669,C,B,64.820000000,1,26,8058566385543,128,18741,94423699,CLX5
2025-09-24T19:45:54.242110452Z,2025-09-24T19:45:54.241984403Z,160,1,432669,A,A,64.830000000,1,26,8058566385551,128,15171,94423700,CLX5
2025-09-24T19:45:54.242229009Z,2025-09-24T19:45:54.242092877Z,160,1,432669,A,A,64.830000000,1,26,8058566385552,128,15208,94423702,CLX5
2025-09-24T19:45:54.722990070Z,2025-09-24T19:45:54.722628753Z,160,1,432669,C,B,64.820000000,1,26,8058566385541,128,14912,94423735,CLX5
2025-09-24T19:45:54.943714894Z,2025-09-24T19:45:54.943436209Z,160,1,432669,A,B,64.820000000,1,26,8058566385620,128,13708,94423973,CLX5
2025-09-24T19:45:54.944132596Z,2025-09-24T19:45:54.943726557Z,160,1,432669,C,A,64.830000000,1,26,8058566385552,128,15736,94424001,CLX5
2025-09-24T19:45:54.944666212Z,2025-09-24T19:45:54.943991217Z,160,1,432669,C,A,64.830000000,1,26,8058566385551,128,14467,94424027,CLX5
2025-09-24T19:45:54.944912643Z,2025-09-24T19:45:54.944077767Z,160,1,432669,A,B,64.820000000,2,26,8058566385633,128,18981,94424037,CLX5
2025-09-24T19:45:54.945061074Z,2025-09-24T19:45:54.944089633Z,160,1,432669,C,A,64.830000000,2,26,8058566384860,128,13523,94424045,CLX5
2025-09-24T19:45:54.945175508Z,2025-09-24T19:45:54.944131563Z,160,1,432669,A,B,64.820000000,1,26,8058566385640,128,15160,94424049,CLX5
2025-09-24T19:45:54.945209552Z,2025-09-24T19:45:54.944137189Z,160,1,432669,A,B,64.820000000,1,26,8058566385641,128,15402,94424050,CLX5
2025-09-24T19:45:54.970948590Z,2025-09-24T19:45:54.970814643Z,160,1,432669,C,B,64.820000000,1,26,8058566385641,128,17394,94424291,CLX5
2025-09-24T19:45:54.971031814Z,2025-09-24T19:45:54.970871817Z,160,1,432669,A,A,64.830000000,1,26,8058566385700,128,15690,94424293,CLX5
2025-09-24T19:45:54.971172335Z,2025-09-24T19:45:54.971046433Z,160,1,432669,C,B,64.820000000,2,26,8058566385633,128,14777,94424296,CLX5
2025-09-24T19:45:54.971223297Z,2025-09-24T19:45:54.971046779Z,160,1,432669,C,B,64.820000000,1,26,8058566385640,128,15448,94424298,CLX5
2025-09-24T19:45:54.972824486Z,2025-09-24T19:45:54.972681587Z,160,1,432669,A,A,64.830000000,1,26,8058566385703,128,19577,94424306,CLX5
2025-09-24T19:45:54.998456962Z,2025-09-24T19:45:54.998171013Z,160,1,432669,T,A,64.820000000,1,26,8058566383166,0,18162,94424331,CLX5
2025-09-24T19:45:54.998456962Z,2025-09-24T19:45:54.998171013Z,160,1,432669,F,A,64.820000000,1,26,8058566383166,0,18162,94424331,CLX5
2025-09-24T19:45:54.998456962Z,2025-09-24T19:45:54.998171013Z,160,1,432669,F,B,64.820000000,1,26,8058566384488,0,18162,94424331,CLX5
2025-09-24T19:45:54.998467837Z,2025-09-24T19:45:54.998171013Z,160,1,432669,M,B,64.820000000,1,26,8058566384488,0,16273,94424332,CLX5
2025-09-24T19:45:54.998467837Z,2025-09-24T19:45:54.998171013Z,160,1,432669,C,A,64.830000000,1,26,8058566383166,128,16273,94424332,CLX5
2025-09-24T19:45:54.998893885Z,2025-09-24T19:45:54.998457303Z,160,1,432669,C,B,64.820000000,1,26,8058566385620,128,18570,94424345,CLX5
2025-09-24T19:45:55.004218903Z,2025-09-24T19:45:55.003963609Z,160,1,432669,T,A,64.820000000,1,26,8058566385723,0,18186,94424370,CLX5
2025-09-24T19:45:55.004218903Z,2025-09-24T19:45:55.003963609Z,160,1,432669,F,B,64.820000000,1,26,8058566384488,0,18186,94424370,CLX5
2025-09-24T19:45:55.004229377Z,2025-09-24T19:45:55.003963609Z,160,1,432669,C,B,64.820000000,1,26,8058566384488,128,15573,94424371,CLX5
2025-09-24T19:45:55.010390641Z,2025-09-24T19:45:55.010155395Z,160,1,432669,T,A,64.820000000,1,26,8058566385725,0,17673,94424374,CLX5
2025-09-24T19:45:55.010390641Z,2025-09-24T19:45:55.010155395Z,160,1,432669,F,B,64.820000000,1,26,8058566384490,0,17673,94424374,CLX5
2025-09-24T19:45:55.010401416Z,2025-09-24T19:45:55.010155395Z,160,1,432669,C,B,64.820000000,1,26,8058566384490,128,15985,94424375,CLX5
2025-09-24T19:45:55.014903303Z,2025-09-24T19:45:55.014667061Z,160,1,432669,T,A,64.820000000,1,26,8058566385727,0,18210,94424380,CLX5
2025-09-24T19:45:55.014903303Z,2025-09-24T19:45:55.014667061Z,160,1,432669,F,B,64.820000000,1,26,8058566384496,0,18210,94424380,CLX5
2025-09-24T19:45:55.014913763Z,2025-09-24T19:45:55.014667061Z,160,1,432669,C,B,64.820000000,1,26,8058566384496,128,15584,94424381,CLX5
2025-09-24T19:45:55.015038664Z,2025-09-24T19:45:55.014903615Z,160,1,432669,A,A,64.830000000,1,26,8058566385728,128,19111,94424382,CLX5
